Mağaza,X_Koordinat,Y_Koordinat,Ürün,Fiyat,Color
Kozmetik_Magaza_46,90.04180571633304,63.31014572732679,Yüz Yogası Kremi,144.55,purple
Kozmetik_Magaza_46,90.04180571633304,63.31014572732679,Sprey Tonik,326.58,purple
Kozmetik_Magaza_46,90.04180571633304,63.31014572732679,Diş Macunu,348.57,purple
Kozmetik_Magaza_46,90.04180571633304,63.31014572732679,Pamuk,900.59,purple
Kozmetik_Magaza_46,90.04180571633304,63.31014572732679,Hacim Veren Şampuan,744.39,purple
Kozmetik_Magaza_46,90.04180571633304,63.31014572732679,Saç Düzleştirici Sprey,972.46,purple
Kozmetik_Magaza_46,90.04180571633304,63.31014572732679,Leke Açıcı Krem,603.08,purple
Kozmetik_Magaza_46,90.04180571633304,63.31014572732679,Göz Altı Kremi,249.3,purple
Kozmetik_Magaza_46,90.04180571633304,63.31014572732679,Tırnak Güçlendirici,334.38,purple
Kozmetik_Magaza_46,90.04180571633304,63.31014572732679,Köpük Fondöten,326.64,purple
Kozmetik_Magaza_46,90.04180571633304,63.31014572732679,Kil Maskesi,333.23,purple
Kozmetik_Magaza_46,90.04180571633304,63.31014572732679,Maskara,676.23,purple
Kozmetik_Magaza_46,90.04180571633304,63.31014572732679,Göz Şekillendirici,535.5,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Kaş Sabitleyici,391.57,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Saç Jölesi,157.6,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Eyeliner,31.92,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Bebek Şampuanı,226.65,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Saç Maskesi,116.4,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Gül Suyu,787.59,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Saç Kremi,121.37,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Yüz Yogası Kremi,726.99,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Kil Maskesi,391.8,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Vücut Spreyi,82.64,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Erkek Roll-on,814.6,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Vücut Losyonu,583.83,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Tıraş Köpüğü,243.4,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Cilt Temizleme Jeli,895.73,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Nemlendirici Gece Kremi,54.81,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Diş Fırçası,209.8,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Argan Yağı,754.53,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Sedefli Oje,712.28,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Göz Farı,296.38,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Matlaştırıcı Tonik,71.4,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Tıraş Sonrası Losyon,859.5,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Cilt Sıkılaştırıcı Serum,320.56,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Nemlendirici,203.76,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Allık,520.9,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Dudak Yağı,911.12,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Pamuk,53.11,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Ruj,768.15,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Erkek Yüz Temizleyici,576.75,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Leke Kapatıcı,431.19,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Hindistan Cevizi Yağı,746.64,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Ağız Gargarası,966.17,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Banyo Tuzu,236.91,purple
Kozmetik_Magaza_47,33.90297910487007,34.92095746126609,Köpük Fondöten,152.21,purple
Kozmetik_Magaza_48,72.59556788702393,89.71102599525771,Allık,913.75,purple
Kozmetik_Magaza_48,72.59556788702393,89.71102599525771,Argan Yağı,672.26,purple
Kozmetik_Magaza_48,72.59556788702393,89.71102599525771,Göz Farı,443.61,purple
Kozmetik_Magaza_48,72.59556788702393,89.71102599525771,Kuru Şampuan,577.53,purple
Kozmetik_Magaza_48,72.59556788702393,89.71102599525771,Sakal Yağı,748.16,purple
Kozmetik_Magaza_48,72.59556788702393,89.71102599525771,Elektrikli Saç Şekillendirici,775.3,purple
Kozmetik_Magaza_48,72.59556788702393,89.71102599525771,Tıraş Köpüğü,920.7,purple
Kozmetik_Magaza_48,72.59556788702393,89.71102599525771,Tırnak Cilası,432.57,purple
Kozmetik_Magaza_48,72.59556788702393,89.71102599525771,Vücut Spreyi,300.48,purple
Kozmetik_Magaza_48,72.59556788702393,89.71102599525771,Dudak Peelingi,643.27,purple
Kozmetik_Magaza_48,72.59556788702393,89.71102599525771,Erkek Cilt Maskesi,421.57,purple
Kozmetik_Magaza_48,72.59556788702393,89.71102599525771,Bebek Bezi,598.65,purple
Kozmetik_Magaza_48,72.59556788702393,89.71102599525771,Ağız Gargarası,425.79,purple
Kozmetik_Magaza_48,72.59556788702393,89.71102599525771,Bebek Losyonu,161.47,purple
Kozmetik_Magaza_48,72.59556788702393,89.71102599525771,Saç Kremi,474.73,purple
Kozmetik_Magaza_48,72.59556788702393,89.71102599525771,Yüz Yogası Kremi,694.01,purple
Kozmetik_Magaza_48,72.59556788702393,89.71102599525771,El Dezenfektanı,801.29,purple
Kozmetik_Magaza_48,72.59556788702393,89.71102599525771,Hijyenik Ped,498.39,purple
Kozmetik_Magaza_48,72.59556788702393,89.71102599525771,Saç Güçlendirici Serum,173.59,purple
Kozmetik_Magaza_48,72.59556788702393,89.71102599525771,Banyo Tuzu,420.54,purple
Kozmetik_Magaza_48,72.59556788702393,89.71102599525771,Leke Açıcı Krem,788.43,purple
Kozmetik_Magaza_48,72.59556788702393,89.71102599525771,Lavanta Sabunu,418.73,purple
Kozmetik_Magaza_48,72.59556788702393,89.71102599525771,Diş Macunu,699.57,purple
Kozmetik_Magaza_48,72.59556788702393,89.71102599525771,Kil Maskesi,512.14,purple
Kozmetik_Magaza_48,72.59556788702393,89.71102599525771,Nemlendirici,248.81,purple
Kozmetik_Magaza_48,72.59556788702393,89.71102599525771,Dudak Yağı,798.19,purple
Kozmetik_Magaza_48,72.59556788702393,89.71102599525771,Saç Şekillendirici Wax,93.37,purple
Kozmetik_Magaza_48,72.59556788702393,89.71102599525771,Saç Köpüğü,529.64,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Diş Macunu,216.8,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Aloe Vera,76.39,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Bebek Bezi,507.9,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Kaş Sabitleyici,504.57,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Hindistan Cevizi Yağı,709.83,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Sarı Saç Bakım Seti,747.3,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Saç Jölesi,730.51,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Matlaştırıcı Tonik,415.46,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Propolis Serumu,635.37,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Kaş Kalemi,581.18,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Sprey Tonik,427.35,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Saç Kremi,601.24,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Nemlendirici,947.78,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Saç Maskesi,200.96,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Kuru Şampuan,906.71,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Oje,62.92,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Dudak Peelingi,315.31,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Saç Onarıcı Serum,295.26,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Dudak Koruyucu,630.1,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Pamuk,139.91,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Yüz Temizleme Köpüğü,883.52,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Maskara,830.27,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Erkek Cilt Maskesi,655.55,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Eyeliner,463.83,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Saç Şekillendirici Wax,933.63,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Bebek Losyonu,832.44,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Saç Toniği,504.32,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Argan Yağı,704.85,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Şampuan,571.26,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Yüz Serumu,592.06,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Allık,337.67,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Keratin Bakımı,467.46,purple
Kozmetik_Magaza_49,88.70864242651173,77.98755458576238,Saç Köpüğü,87.34,purple
Ev_Magaza_0,64.20316461542878,8.413996499504883,Kağıt Havlu,421.61,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Post-it,726.25,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Elektrik Kablosu,957.89,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Çöp Torbası,966.76,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Bant,600.15,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Mutfak Rafı,645.96,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Banyo Dolabı,267.15,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Tornavida Seti,725.78,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Yapıştırıcı,163.59,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Priz,356.22,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Bulaşık Deterjanı,701.53,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Cam Sil,379.28,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Oda Kokusu,144.86,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Okul Çantası,848.68,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Çamaşır Suyu,379.3,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Sabun,156.79,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Sıcak Su Torbası,167.31,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Silgi,326.58,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Silikon Tabancası,260.21,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Banyo Temizleyici,796.87,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Yüzey Temizleyici,389.52,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Ayna,824.23,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Testere,256.46,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Matkap,543.59,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Cetvel,719.23,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Avize,686.79,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Ajanda,641.02,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Çini Mürekkep,932.34,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Çekiç,305.67,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Saklama Kabı,544.35,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,A4 Kağıdı,895.59,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Elektrikli Tornavida,170.1,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Zımba,150.3,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Dosya,309.97,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Şerit Metre,669.72,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Defter,333.89,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Resim Defteri,271.22,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Yangın Söndürücü,512.92,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Duvar Saati,652.24,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Su Terazisi,323.7,green
Ev_Magaza_0,64.20316461542878,8.413996499504883,Ampul,370.62,green
Ev_Magaza_1,16.162871409461378,89.85541885270793,Yatak,652.2,green
Ev_Magaza_1,16.162871409461378,89.85541885270793,Testere,951.16,green
Ev_Magaza_1,16.162871409461378,89.85541885270793,Ayna,707.27,green
Ev_Magaza_1,16.162871409461378,89.85541885270793,Kalem Kutusu,804.61,green
Ev_Magaza_1,16.162871409461378,89.85541885270793,Kalem,430.13,green
Ev_Magaza_1,16.162871409461378,89.85541885270793,Çamaşır Suyu,345.03,green
Ev_Magaza_1,16.162871409461378,89.85541885270793,Avize,508.84,green
Ev_Magaza_1,16.162871409461378,89.85541885270793,Priz,826.42,green
Ev_Magaza_1,16.162871409461378,89.85541885270793,Kapı Zili,510.67,green
Ev_Magaza_1,16.162871409461378,89.85541885270793,Havlu Seti,862.05,green
Ev_Magaza_1,16.162871409461378,89.85541885270793,A4 Kağıdı,989.89,green
Ev_Magaza_1,16.162871409461378,89.85541885270793,Yangın Söndürücü,164.82,green
Ev_Magaza_1,16.162871409461378,89.85541885270793,Defter,140.87,green
Ev_Magaza_1,16.162871409461378,89.85541885270793,Kitaplık,234.63,green
Ev_Magaza_1,16.162871409461378,89.85541885270793,Post-it,445.93,green
Ev_Magaza_1,16.162871409461378,89.85541885270793,Banyo Temizleyici,217.94,green
Ev_Magaza_1,16.162871409461378,89.85541885270793,Sprey Boya,883.6,green
Ev_Magaza_1,16.162871409461378,89.85541885270793,Sıcak Su Torbası,120.83,green
Ev_Magaza_1,16.162871409461378,89.85541885270793,Bant,384.21,green
Ev_Magaza_1,16.162871409461378,89.85541885270793,Beyaz Tahta Kalemi,266.23,green
Ev_Magaza_1,16.162871409461378,89.85541885270793,Mutfak Bıçak Seti,938.39,green
Ev_Magaza_1,16.162871409461378,89.85541885270793,Orta Sehpa,702.53,green
Ev_Magaza_1,16.162871409461378,89.85541885270793,Şerit Metre,920.83,green
Ev_Magaza_1,16.162871409461378,89.85541885270793,Oda Kokusu,975.1,green
Ev_Magaza_1,16.162871409461378,89.85541885270793,Çelik Kapı Kilidi,547.39,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Boya Fırçası,310.89,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Ampul,274.36,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Çamaşır Suyu,300.63,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Ataç,737.73,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Tornavida Seti,136.4,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Yastık,146.22,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Ahşap Masa,647.33,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Sıcak Su Torbası,677.85,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Çamaşır Deterjanı,698.74,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Defter,434.69,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Silikon Tabancası,825.35,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Zımba,580.26,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Ahşap Kesme Tahtası,194.92,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Mutfak Rafı,817.39,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Su Terazisi,957.76,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Nevresim Takımı,154.03,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Banyo Temizleyici,452.22,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Keçeli Kalem,538.76,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Testere,231.82,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Makas,880.94,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Sabun,355.73,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Bant,804.71,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Çini Mürekkep,703.9,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Banyo Dolabı,638.24,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Şerit Metre,272.93,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Bebek Beşiği,298.63,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Kalem Kutusu,142.61,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Saklama Kabı,316.64,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Post-it,410.9,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Avize,849.83,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Beyaz Tahta Kalemi,429.75,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Klozet Temizleyici,779.16,green
Ev_Magaza_2,60.642905965959,0.9197051616629648,Çekiç,495.5,green
Ev_Magaza_3,10.147154286603213,66.35017691080559,Boya Fırçası,806.38,green
Ev_Magaza_3,10.147154286603213,66.35017691080559,Çamaşır Suyu,978.64,green
Ev_Magaza_3,10.147154286603213,66.35017691080559,A4 Kağıdı,315.86,green
Ev_Magaza_3,10.147154286603213,66.35017691080559,Dosya,876.11,green
Ev_Magaza_3,10.147154286603213,66.35017691080559,Sabun,659.64,green
Ev_Magaza_3,10.147154286603213,66.35017691080559,Kalem Kutusu,835.56,green
Ev_Magaza_3,10.147154286603213,66.35017691080559,Kağıt Havlu,686.43,green
Ev_Magaza_3,10.147154286603213,66.35017691080559,Saklama Kabı,481.55,green
Ev_Magaza_3,10.147154286603213,66.35017691080559,Raf Ünitesi,305.27,green
Ev_Magaza_3,10.147154286603213,66.35017691080559,Lamba,163.03,green
Ev_Magaza_3,10.147154286603213,66.35017691080559,Yatak,581.97,green
Ev_Magaza_3,10.147154286603213,66.35017691080559,Ataç,991.29,green
Ev_Magaza_3,10.147154286603213,66.35017691080559,Priz Uzatma Kablosu,764.24,green
Ev_Magaza_3,10.147154286603213,66.35017691080559,Matkap,394.61,green
Ev_Magaza_3,10.147154286603213,66.35017691080559,Zımba,844.48,green
Ev_Magaza_3,10.147154286603213,66.35017691080559,Tuvalet Kağıdı,792.09,green
Ev_Magaza_3,10.147154286603213,66.35017691080559,Şerit Metre,353.47,green
Ev_Magaza_3,10.147154286603213,66.35017691080559,Makas,112.88,green
Ev_Magaza_3,10.147154286603213,66.35017691080559,Havlu Seti,206.35,green
Ev_Magaza_3,10.147154286603213,66.35017691080559,Sandalye,889.58,green
Ev_Magaza_3,10.147154286603213,66.35017691080559,Oda Kokusu,852.91,green
Ev_Magaza_3,10.147154286603213,66.35017691080559,Çöp Torbası,365.69,green
Ev_Magaza_3,10.147154286603213,66.35017691080559,Kitaplık,356.68,green
Ev_Magaza_3,10.147154286603213,66.35017691080559,Bebek Beşiği,813.58,green
Ev_Magaza_3,10.147154286603213,66.35017691080559,Çekiç,943.96,green
Ev_Magaza_3,10.147154286603213,66.35017691080559,Mikrofiber Temizlik Bezi,801.22,green
Ev_Magaza_3,10.147154286603213,66.35017691080559,Kalem,645.02,green
Ev_Magaza_3,10.147154286603213,66.35017691080559,Nevresim Takımı,318.4,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Duvar Saati,573.17,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Elektrikli Tornavida,310.16,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Defter,827.21,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Avize,448.26,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Sprey Boya,850.33,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Silikon Tabancası,443.45,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Kağıt Havlu,841.73,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Post-it,399.99,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Cam Sil,496.12,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Raf Ünitesi,653.94,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Nevresim Takımı,163.26,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Banyo Temizleyici,953.39,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Banyo Dolabı,616.25,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Okul Çantası,557.04,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Çekiç,855.45,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,A4 Kağıdı,879.19,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Priz,570.03,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Tuvalet Kağıdı,934.54,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Ampul,158.26,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Yatak,201.9,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Ajanda,637.11,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Sıcak Su Torbası,418.66,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Yastık,517.8,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Saklama Kabı,395.27,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Klozet Temizleyici,464.25,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Teknik Çizim Seti,840.38,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Fon Kartonu,634.13,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Priz Uzatma Kablosu,997.61,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Bulaşık Deterjanı,808.19,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Çatal Bıçak Seti,346.3,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Ahşap Masa,337.91,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Mikrofiber Temizlik Bezi,402.31,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Beyaz Tahta Kalemi,858.93,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Proje Çantası,124.56,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Kitaplık,307.16,green
Ev_Magaza_4,0.5061583846218687,16.080805141749867,Halı,914.43,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Kitaplık,675.91,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Cetvel,304.16,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Mop,297.23,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Çamaşır Suyu,876.36,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Banyo Temizleyici,904.38,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Çini Mürekkep,330.52,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Defter,478.46,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Priz,851.14,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Sıcak Su Torbası,793.91,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Çöp Torbası,832.52,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Fon Kartonu,566.56,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Ajanda,920.39,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Sabun,393.36,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Tuvalet Kağıdı,241.0,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Silikon Tabancası,737.86,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Ampul,585.42,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Yatak,869.13,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Yüzey Temizleyici,173.04,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Dolap,859.32,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Renkli Kağıt,363.97,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Halı Şampuanı,689.37,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Yastık,136.12,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Mutfak Bıçak Seti,648.62,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Bant,745.54,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Silgi,431.88,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Çekiç,293.87,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Saklama Kabı,583.87,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Mikrofiber Temizlik Bezi,849.87,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Sprey Boya,391.19,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Duvar Saati,327.22,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Ayna,351.04,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Dosya,954.22,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Okul Çantası,423.35,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Beyaz Tahta Kalemi,103.24,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Post-it,803.51,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,A4 Kağıdı,729.35,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Ataç,215.71,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Resim Defteri,986.41,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Çelik Kapı Kilidi,647.26,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Elektrik Kablosu,550.7,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Halı,444.0,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Proje Çantası,908.81,green
Ev_Magaza_5,54.87337893665861,69.18951976926932,Kalem Kutusu,319.57,green
Ev_Magaza_6,65.19612595026005,22.42693094605598,Ahşap Kesme Tahtası,357.19,green
Ev_Magaza_6,65.19612595026005,22.42693094605598,Sprey Boya,210.17,green
Ev_Magaza_6,65.19612595026005,22.42693094605598,Yapıştırıcı,783.21,green
Ev_Magaza_6,65.19612595026005,22.42693094605598,Halı Şampuanı,635.99,green
Ev_Magaza_6,65.19612595026005,22.42693094605598,Yüzey Temizleyici,648.16,green
Ev_Magaza_6,65.19612595026005,22.42693094605598,Yorgan,296.62,green
Ev_Magaza_6,65.19612595026005,22.42693094605598,Tornavida Seti,686.05,green
Ev_Magaza_6,65.19612595026005,22.42693094605598,Dolap,788.91,green
